"UACE10","GEOID10","NAME10","state","ALAND10","agency_voms","mode_voms","total_facilities","per_facilities_prior1980","per_facilities_prior2000","bin_bus","bin_demandresponse","bin_light_commuterail","bin_ferry","bin_directly_operated","bin_purchased_transportation","fare_revenues_earned","total_operating_expenses","cost_per_hour","train_miles","train_hours","passengers_per_hour","passenger_miles"
"39916","39916","Hood River, OR--WA","OR",27095839,14,6,4,0,0,3,2,0,0,3,0,15804,1535476,288.2004,0,0,5.6091,0
"40078","40078","Hopkinsville, KY","KY",52155708,99,94,2,0,0,2,2,0,0,2,0,208567,4381833,62.9514,0,0,2.7902,0
"40132","40132","Hornell, NY","NY",13628878,11,11,0,0,0,2,0,0,0,1,0,31092,692013,60.7936,0,0,1.8568,0
"40213","40213","Hot Springs, AR","AR",116090101,6,3,0,0,0,1,1,0,0,2,0,56595,1581231,173.103,0,0,9.7497,0
"40294","40294","Houghton, MI","MI",21669322,10,8,1,0,100,2,3,0,0,2,0,91737,550861,141.2567,0,0,6.8781,0
"40375","40375","Houma, LA","LA",236754561,20,20,2,0,50,1,3,0,0,3,0,46714,1612242,229.3921,0,0,9.9126,0
"40429","40429","Houston, TX","TX",4306490558,1367,447,300,0,53.3333333333333,8,5,1,0,5,7,24054709,568782609,2010.7856,1522540,143085,123.5312,257864510
"40537","40537","Hudson, NY","NY",14652025,4,2,0,0,0,3,0,0,0,0,2,38942,463620,188.7942,0,0,8.1621,0
"40547","40547","Hudson, WI--MN","WI",36562285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"40564","40564","Hugo, OK","OK",8443841,30,30,4,0,0,0,2,0,0,1,0,39123,1366604,50.8807,0,0,2.0036,0
"40726","40726","Huntington, IN","IN",28177676,10,10,2,50,100,0,2,0,0,1,0,36618,651227,39.3824,0,0,1.8431,0
"40753","40753","Huntington, WV--KY--OH","KY",337756213,9,5,0,0,0,3,3,0,0,4,2,1174526,7648306,409.8964,0,0,20.286,3664118
"40753","40753","Huntington, WV--KY--OH","OH",337756213,16,12,0,0,0,3,3,0,0,4,2,1174526,7648306,409.8964,0,0,20.286,3664118
"40753","40753","Huntington, WV--KY--OH","WV",337756213,32,23,4,25,75,3,3,0,0,4,2,1174526,7648306,409.8964,0,0,20.286,3664118
"40780","40780","Huntsville, AL","AL",543214186,32,19,4,0,0,1,3,0,0,3,0,406697,5474973,244.9583,0,0,13.6141,2369259
"40861","40861","Huron, SD","SD",18647542,11,11,1,0,0,0,2,0,0,1,0,102215,637836,52.1705,0,0,3.6343,0
"40915","40915","Hutchinson, KS","KS",55942906,11,6,1,0,0,2,2,0,0,2,0,35965,1208293,126.3751,0,0,5.1586,0
"40996","40996","Idaho Falls, ID","ID",115409087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41158","41158","Independence, KS","KS",14751020,25,25,0,0,0,0,2,0,0,1,0,54381,1042986,33.2786,0,0,1.2128,0
"41185","41185","Indiana, PA","PA",30578936,16,10,2,0,50,2,2,0,0,2,0,742067,3004841,163.0576,0,0,6.6592,0
"41212","41212","Indianapolis, IN","IN",1827732282,284,126,48,12.5,100,5,8,0,0,7,4,5774676,109270700,1121.547,0,0,55.2631,27657061
"41347","41347","Indio--Cathedral City, CA","CA",372764825,87,52,2,0,0,1,2,0,0,2,1,452397,37896933,340.7949,0,0,16.1319,13600740
"41536","41536","Ionia, MI","MI",18553129,8,8,1,0,100,0,2,0,0,1,0,61573,653585,60.5901,0,0,3.9657,0
"41590","41590","Iowa City, IA","IA",116984766,67,46,2,100,100,4,6,0,0,5,3,1399041,17998361,638.5872,0,0,55.8892,3831208
"41671","41671","Iron Mountain--Kingsford, MI--WI","MI",46397753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"41752","41752","Ironwood, MI--WI","MI",13636840,6,6,1,0,100,0,2,0,0,1,0,106708,571258,60.1704,0,0,1.8616,0
"41914","41914","Ithaca, NY","NY",63621676,52,35,3,0,33.3333333333333,1,1,0,0,1,1,3877029,15842647,177.3417,0,0,20.4763,6828577
"42157","42157","Jackson, MI","MI",149479601,18,9,4,50,100,1,1,0,0,2,0,387908,4051495,221.9248,0,0,12.934,855694
"42211","42211","Jackson, MS","MS",628001905,30,16,4,0,0,1,3,0,0,1,2,12561,9117416,358.0901,0,0,15.0994,1189412
"42265","42265","Jackson, TN","TN",132536689,17,11,2,0,0,1,1,0,0,2,0,353058,3595926,147.4665,0,0,10.2969,1840898
"42319","42319","Jackson, WY","WY",10595632,29,28,1,0,0,4,4,0,0,4,0,272653,4263675,440.6949,0,0,24.8121,0
"42346","42346","Jacksonville, FL","FL",1375210319,227,125,132,28.7878787878788,48.4848484848485,3,1,1,1,2,4,7272067,114236999,2054.9458,100037,10635,127.3105,33107601
"42373","42373","Jacksonville, IL","IL",30005991,32,32,2,0,0,0,2,0,0,1,0,89345,1672859,53.342,0,0,1.9321,0
"42400","42400","Jacksonville, NC","NC",185068514,17,17,2,0,0,1,2,0,0,1,1,297364,3072579,134.3676,0,0,9.7772,0
"42439","42439","Jackson--Wellston, OH","OH",16481596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"42508","42508","Jamestown, ND","ND",25562268,9,9,1,0,0,0,2,0,0,1,0,88948,700855,55.6986,0,0,2.8484,0
"42562","42562","Janesville, WI","WI",79669400,17,15,2,0,50,1,1,0,0,1,1,366370,3652684,177.5625,0,0,13.6328,0
"42616","42616","Jasper, AL","AL",51220018,3,3,0,0,0,0,2,0,0,1,0,5377,79852,132.2053,0,0,3.3212,0
"42670","42670","Jasper, GA","GA",22779517,25,25,0,0,0,0,2,0,0,1,0,19736,1451221,80.116,0,0,1.1846,0
"42967","42967","Jefferson City, MO","MO",103636540,20,10,4,0,100,1,1,0,0,2,0,127664,2249063,139.5408,0,0,11.6914,0
"43021","43021","Jennings, LA","LA",18389009,6,6,0,0,0,0,2,0,0,1,0,1248,256517,70.2209,0,0,0.6455,0
"43075","43075","Jerseyville, IL","IL",13579514,15,15,0,0,0,0,2,0,0,1,0,9408,570380,47.5436,0,0,1.5063,0
"43210","43210","Johnson City, TN","TN",284624534,41,41,5,0,100,1,2,0,0,3,0,1944058,7606758,226.9187,0,0,12.7714,1728458
"43291","43291","Johnstown, PA","PA",100175034,47,32,7,57.1428571428571,85.7142857142857,1,1,0,0,3,0,874975,10905736,1807.6191,775,305,77.0402,2566815
"43345","43345","Jonesboro, AR","AR",121639819,11,9,3,0,0,1,3,0,0,3,0,58113,1376390,139.1808,0,0,5.6619,0
"43399","43399","Joplin, MO","MO",166722566,9,6,2,0,0,1,1,0,0,2,0,129911,1197459,127.1246,0,0,9.19,0
"43561","43561","Juneau, AK","AK",36558009,18,13,2,50,50,2,4,0,0,2,1,170179,7012040,418.7291,0,0,15.6535,0
"43615","43615","Kahului, HI","HI",43589358,56,39,0,0,0,2,1,0,0,0,3,1112218,14677630,510.0588,0,0,26.4377,8306886
"43669","43669","Kailua (Honolulu County)--Kaneohe, HI","HI",101197294,683,0,23,0,43.4782608695652,0,0,1,0,0,0,0,0,0,0,0,0,0
"43723","43723","Kalamazoo, MI","MI",340877246,69,41,3,33.3333333333333,66.6666666666667,1,1,0,0,1,1,1477805,16212033,214.1014,0,0,16.2019,7321757
"43777","43777","Kalispell, MT","MT",45176440,15,11,1,0,0,2,2,0,0,2,0,0,1979047,209.2512,0,0,7.301,0
"43885","43885","Kankakee, IL","IL",96270882,17,13,1,0,0,2,3,0,0,1,3,5400,7454701,348.4462,0,0,14.6618,4714952
"43912","43912","Kansas City, MO--KS","KS",1755904744,77,22,3,0,0,6,9,1,0,5,8,745187,111992225,2158.0164,110090,15446,138.4296,39845438
"43912","43912","Kansas City, MO--KS","MO",1755904744,220,105,10,40,80,6,9,1,0,5,8,745187,111992225,2158.0164,110090,15446,138.4296,39845438
"44182","44182","Kearney, NE","NE",34567012,39,39,2,0,0,0,2,0,0,1,0,100392,1842361,60.7659,0,0,2.334,0
"44209","44209","Keene, NH","NH",27905408,6,3,0,0,0,4,4,0,0,4,0,12313,1129174,541.3429,0,0,17.4607,0
"44317","44317","Kemmerer, WY","WY",3831154,2,2,0,0,0,0,2,0,0,1,0,1618,19965,14.9551,0,0,1.209,0
"44479","44479","Kennewick--Pasco, WA","WA",266077040,222,81,5,0,40,1,3,0,0,3,1,737559,36685191,377.8912,0,0,17.626,12943485
"44506","44506","Kenosha, WI--IL","WI",132368664,55,42,6,0,0,1,3,1,0,2,2,1553819,7531324,339.4773,16107,2499,29.6167,3596246
"44533","44533","Kenton, OH","OH",10369777,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"44668","44668","Ketchikan, AK","AK",14539074,9,5,1,0,0,2,2,0,0,1,1,113787,2676027,240.2313,0,0,9.0419,0
"44857","44857","Key West, FL","FL",21154653,8,8,1,0,0,2,0,0,0,1,0,260036,3569787,78.9078,0,0,5.3086,0
"44938","44938","Kilgore, TX","TX",45504036,41,40,2,0,50,2,2,0,0,2,0,0,4534490,125.9879,0,0,4.756,0
"44992","44992","Killeen, TX","TX",219809153,60,51,0,0,0,1,1,0,0,2,0,190934,8089852,190.1658,0,0,8.7272,1766315
"45127","45127","Kingman, AZ","AZ",61544286,5,5,1,0,0,2,0,0,0,1,0,2139,832337,61.65,0,0,7.9614,0
"45235","45235","Kingsport, TN--VA","TN",294367850,13,7,4,0,50,1,1,0,0,2,0,59267,1642454,139.7219,0,0,6.7414,0
"45262","45262","Kingston, NY","NY",110948193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45316","45316","Kingsville, TX","TX",25128970,15,10,2,0,50,2,2,0,0,2,0,4783,627153,184.5166,0,0,8.4359,0
"45397","45397","Kinston, NC","NC",82779705,16,16,0,0,0,0,2,0,0,1,0,110661,1131814,46.2229,0,0,2.3709,0
"45478","45478","Kittanning--Ford City, PA","PA",20136411,16,13,3,66.6666666666667,100,2,2,0,0,2,0,190709,1044048,294.593,0,0,7.7689,0
"45505","45505","Klamath Falls--Altamont, OR","OR",56706022,10,6,2,0,100,2,3,0,0,2,0,75868,3292345,227.8791,0,0,10.1307,0
"45640","45640","Knoxville, TN","TN",1134861513,76,58,2,0,50,1,2,0,0,3,0,1249475,22504496,227.4382,0,0,14.5565,7962436
"45667","45667","Kodiak, AK","AK",8928720,2,2,0,0,0,2,0,0,0,0,1,2515,399535,114.0225,0,0,2.9235,0
"45694","45694","Kokomo, IN","IN",94073117,31,26,2,0,0,1,1,0,0,2,0,2534,2736288,138.5739,0,0,14.8307,916710
"45775","45775","Kuna, ID","ID",13727378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45856","45856","Laconia, NH","NH",33839244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"45910","45910","La Crosse, WI--MN","WI",132052314,26,16,2,50,50,3,2,0,0,1,3,573177,7062869,227.4731,0,0,14.1303,1631613
"46018","46018","Lafayette, IN","IN",164999310,62,56,3,100,100,1,3,0,0,3,0,2831568,13095351,345.338,0,0,21.5827,6700742
"46045","46045","Lafayette, LA","LA",463065599,18,11,2,0,0,1,2,0,0,2,1,290822,5584764,199.3763,0,0,18.5995,5714137
"46207","46207","La Grande, OR","OR",15679631,21,15,4,0,50,3,2,0,0,3,0,243047,2199596,233.5624,0,0,4.7932,0
"46261","46261","Lagrange, IN","IN",5531671,9,9,1,100,100,0,2,0,0,1,0,211510,933637,51.685,0,0,2.149,0
"46450","46450","La Junta, CO","CO",9842472,4,4,2,100,100,0,2,0,0,1,0,12872,196927,78.9603,0,0,5.1171,0
"46531","46531","Lake Charles, LA","LA",329526264,9,9,2,0,50,1,5,0,0,4,0,23956,4078865,637.2073,0,0,8.5178,0
"46666","46666","Lake Conroe Westshore, TX","TX",35804760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"46747","46747","Lake Havasu City, AZ","AZ",76529242,7,7,1,0,0,1,1,0,1,2,0,308003,1045443,258.918,0,0,27.7309,0
"46747","46747","Lake Havasu City, AZ","CA",76529242,1,1,3,0,33.3333333333333,1,1,0,1,2,0,308003,1045443,258.918,0,0,27.7309,0
"46828","46828","Lakeland, FL","FL",378642402,73,35,11,0,18.1818181818182,2,2,0,0,2,2,535392,19711076,413.9045,0,0,10.7458,3803255
"46882","46882","Lake Mills, WI","WI",10506580,2,2,0,0,0,0,2,0,0,0,1,11498,110234,29.9712,0,0,1.5291,0
"47132","47132","Lakes--Knik-Fairview--Wasilla, AK","AK",135232852,12,7,0,0,0,2,2,0,0,2,0,0,1625995,192.819,0,0,3.4969,0
"47152","47152","Lakeview, OR","OR",3362852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"47287","47287","Lamar, CO","CO",12575507,4,4,1,0,0,0,2,0,0,1,0,14505,360870,45.7376,0,0,1.7167,0
"47314","47314","Lamar, MO","MO",7192317,3,3,0,0,0,0,2,0,0,1,0,22223,117585,51.9368,0,0,7.5495,0
"47395","47395","Lamesa, TX","TX",13800540,110,110,6,16.6666666666667,50,0,2,0,0,1,0,642317,5055960,88.9132,0,0,1.0111,0
"47503","47503","Lancaster, OH","OH",55723545,20,15,1,100,100,2,2,0,0,2,0,67616,1870795,163.1981,0,0,5.933,0
"47530","47530","Lancaster, PA","PA",641174470,148,75,7,0,0,1,2,0,0,2,1,4070522,32067722,250.7886,0,0,15.8416,14419155
"47557","47557","Lancaster, SC","SC",61783879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"47584","47584","Lancaster, WI","WI",5686820,1,1,0,0,0,0,2,0,0,1,0,1567,65252,39.8607,0,0,3.3293,0
"47611","47611","Lancaster--Palmdale, CA","CA",299239691,0,0,5,0,50,1,0,0,0,0,0,0,0,0,0,0,0,0
"47638","47638","Lander, WY","WY",6720370,5,5,0,0,0,0,2,0,0,1,0,9580,216712,27.9809,0,0,1.2088,0
"47719","47719","Lansing, MI","MI",409794294,172,86,4,25,50,1,2,0,0,2,1,3206346,54061687,401.6119,0,0,14.6085,11171442
"47746","47746","Lapeer, MI","MI",27130205,27,27,1,0,0,0,2,0,0,1,0,262563,1764398,64.2745,0,0,3.0126,0
"47827","47827","Laramie, WY","WY",47511952,17,9,1,0,0,2,4,0,0,3,0,5351,2179715,163.0019,0,0,9.0505,0
"47854","47854","Laredo, TX","TX",170141096,43,37,4,0,100,3,3,0,0,4,0,1440195,16688080,370.5568,0,0,12.5144,3564287
"47908","47908","Las Animas, CO","CO",3649648,5,4,1,0,0,2,2,0,0,2,0,4025,240347,74.1322,0,0,7.4571,0
"47935","47935","Las Cruces, NM","NM",167820294,44,44,4,0,100,3,3,0,0,5,1,648785,8265059,387.7346,0,0,20.9778,5561785
"47989","47989","Las Vegas, NM","NM",25065524,4,4,0,0,0,0,2,0,0,1,0,2020,263691,146.0083,0,0,4.0094,0
"47995","47995","Las Vegas--Henderson, NV","NV",1079989991,523,293,9,0,22.2222222222222,1,1,0,0,0,2,37965267,210091132,215.8994,0,0,28.0423,141105773
"48016","48016","Laughlin, NV","NV",3673860,12,7,1,0,0,6,6,0,0,7,0,303643,4201550,1057.1658,0,0,27.9251,0
"48043","48043","Laurel, MS","MS",50402331,12,12,0,0,0,0,2,0,0,1,0,37803,824054,43.5178,0,0,1.067,0
"48070","48070","Laurel, MT","MT",16960925,1,1,0,0,0,0,2,0,0,1,0,3138,65150,42.3602,0,0,1.0618,0
"48178","48178","Laurinburg, NC","NC",48583794,6,5,1,0,0,2,2,0,0,2,0,0,324778,79.4087,0,0,6.4515,0
"48232","48232","Lawrence, KS","KS",78845224,40,21,1,0,0,2,3,0,0,1,3,3709770,11469300,364.2665,0,0,20.3154,2230600
"48394","48394","Lawton, OK","OK",114143092,21,13,0,0,0,1,1,0,0,2,0,113300,2115189,102.2431,0,0,8.4778,0
"48448","48448","Leadville, CO","CO",8673968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48502","48502","Lebanon, IN","IN",16887758,10,10,2,0,0,0,2,0,0,1,0,55153,633221,39.6531,0,0,1.0587,0
"48529","48529","Lebanon, KY","KY",8139944,84,84,1,0,0,0,2,0,0,1,0,96695,2799916,46.8542,0,0,0.7436,0
"48637","48637","Lebanon, OR","OR",26270200,6,5,0,0,0,2,2,0,0,2,0,2462,555509,166.447,0,0,5.8587,0
"48664","48664","Lebanon, PA","PA",116697514,22,11,5,0,60,1,1,0,0,2,0,760399,4404965,221.9519,0,0,8.907,1045826
"48728","48728","Lebanon--Hanover, NH--VT","NH",54383232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"48799","48799","Leesburg--Eustis--Tavares, FL","FL",245028703,32,22,1,0,0,1,1,0,0,0,2,176918,6514402,174.5062,0,0,7.1471,1893524
"48853","48853","Leesville, LA","LA",16158353,9,9,0,0,0,0,2,0,0,1,0,8507,376507,37.7186,0,0,0.8955,0
"49096","49096","Leominster--Fitchburg, MA","MA",168246192,403,289,21,38.0952380952381,47.6190476190476,1,2,0,0,0,2,1919212,17417884,320.604,0,0,11.306,3773921
"49204","49204","Levelland, TX","TX",16630437,43,41,3,0,100,2,2,0,0,2,0,479762,4735791,170.8355,0,0,7.9804,0
"49312","49312","Lewiston, ID--WA","ID",73182312,4,2,0,0,0,2,3,0,0,5,0,72899,2287193,488.0549,0,0,18.012,0
"49312","49312","Lewiston, ID--WA","WA",73182312,14,9,0,0,0,2,3,0,0,5,0,72899,2287193,488.0549,0,0,18.012,0
"49339","49339","Lewiston, ME","ME",91680723,39,22,2,0,0,3,2,0,0,3,2,141714,5115441,490.4624,0,0,20.3922,579121
"49366","49366","Lewistown, MT","MT",5702543,8,8,0,0,0,0,2,0,0,1,0,1414,353467,55.84,0,0,2.6675,0
"49393","49393","Lewistown, PA","PA",37528738,10,10,0,0,0,0,2,0,0,1,0,659258,949243,82.3996,0,0,2.4081,0
"49582","49582","Lexington-Fayette, KY","KY",226841729,99,51,6,0,16.6666666666667,1,2,0,0,1,2,2808247,24795723,177.718,0,0,17.7294,10652622
"49594","49594","Lexington Park--California--Chesapeake Ranch Estates, MD","MD",129543299,24,17,2,0,100,2,2,0,0,4,0,292298,3583677,194.1921,0,0,9.6407,0
"49609","49609","Libby, MT","MT",7444836,9,9,1,0,0,0,2,0,0,1,0,22823,231438,49.7502,0,0,1.1606,0
"49636","49636","Liberal, KS","KS",23922022,6,3,0,0,0,2,2,0,0,2,0,16728,471827,90.2712,0,0,4.6629,0
"49771","49771","Lihue, HI","HI",19207864,46,35,3,0,0,2,2,0,0,2,0,459960,8482436,261.0409,0,0,7.5746,0
"49852","49852","Lima, OH","OH",135596853,18,10,3,0,33.3333333333333,1,1,0,0,2,0,176719,2907550,155.7208,0,0,6.7794,0
"49906","49906","Lincoln, IL","IL",24235845,7,7,0,0,0,0,2,0,0,1,0,56,285149,56.9046,0,0,1.907,0
"49933","49933","Lincoln, NE","NE",229143425,73,56,1,100,100,1,3,0,0,3,0,2120876,12690899,252.7684,0,0,16.786,5622683
"49987","49987","Lincolnton, NC","NC",76468057,17,17,0,0,0,0,2,0,0,1,0,10,1182175,49.8745,0,0,1.0701,0
"50068","50068","Lindsay, OK","OK",4743486,9,9,0,0,0,0,2,0,0,1,0,16972,328586,40.8994,0,0,2.8582,0
"50176","50176","Lisbon, OH","OH",7587519,30,29,1,0,100,2,2,0,0,2,0,31809,2149636,164.0733,0,0,4.3009,0
"50392","50392","Little Rock, AR","AR",667735337,71,34,3,0,0,1,3,1,0,3,2,1068351,20232012,600.5915,16298,3599,24.5067,6926994
"50500","50500","Live Oak, FL","FL",14498690,31,31,1,0,100,2,4,0,0,3,0,216987,3801239,203.6736,0,0,3.1288,0
"50527","50527","Livermore, CA","CA",62962379,0,0,7,28.5714285714286,71.4285714285714,0,0,0,0,0,0,0,0,0,0,0,0,0
"50608","50608","Livingston, MT","MT",10626795,3,3,0,0,0,2,0,0,0,1,0,0,158418,52.8942,0,0,1.3883,0
"50797","50797","Lockport, NY","NY",49929657,4,4,0,0,0,2,0,0,0,0,1,11570,466710,57.3636,0,0,0.7526,0
"50851","50851","Lodi, CA","CA",41254323,10,5,2,0,50,1,1,0,0,0,2,69926,3458291,423.6095,0,0,8.2952,0
"50959","50959","Logan, UT","UT",113634481,28,21,5,0,60,1,1,0,0,2,0,0,7441022,187.8204,0,0,13.2577,2391868
"51013","51013","Logansport, IN","IN",32194417,23,22,1,100,100,2,2,0,0,2,0,89561,1622036,79.0311,0,0,7.8257,0
"51040","51040","Lompoc, CA","CA",27701717,10,8,1,0,100,1,1,0,0,0,2,54725,2404143,215.4099,0,0,3.0369,0
"51121","51121","London, OH","OH",14867538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"51256","51256","Longview, TX","TX",215110227,8,6,2,50,50,1,1,0,0,2,0,95827,1818881,124.8532,0,0,6.7793,0
"51283","51283","Longview, WA--OR","WA",85262630,19,10,7,14.2857142857143,71.4285714285714,3,3,0,0,3,1,116347,5046536,528.0009,0,0,11.0974,803363
"51337","51337","Loogootee, IN","IN",4726857,85,81,8,50,75,2,2,0,0,2,0,172933,2784027,64.5181,0,0,3.1386,0
"51364","51364","Lorain--Elyria, OH","OH",259462469,16,11,0,0,0,1,1,0,0,0,2,73700,2296147,145.1604,0,0,3.205,0
"51418","51418","Los Alamos, NM","NM",20932432,15,12,0,0,0,2,2,0,0,2,0,0,4335083,617.1155,0,0,6.8084,0
"51445","51445","Los Angeles--Long Beach--Anaheim, CA","CA",4506584698,2541,1399,776,100,100,57,70,4,0,30,84,77846347,2861896488,21258.5473,9068467,391401,772.5431,1110736549
"51607","51607","Louisburg, KS","KS",5468060,3,3,0,0,0,0,2,0,0,1,0,10745,59475,71.8297,0,0,2.8853,0
"51755","51755","Louisville/Jefferson County, KY--IN","KY",1235761051,270,174,42,33.3333333333333,52.3809523809524,2,5,0,0,3,2,7306922,89446490,470.6928,0,0,18.5628,22221176
"51850","51850","Lowville, NY","NY",4591609,11,9,0,0,0,2,2,0,0,0,2,23332,729660,125.8257,0,0,2.3696,0
"51877","51877","Lubbock, TX","TX",249856761,82,60,2,0,100,1,1,0,0,2,0,4080859,11492762,154.5252,0,0,11.2809,2866917
"51958","51958","Ludington, MI","MI",21839627,20,20,1,0,0,0,2,0,0,1,0,132330,1778410,63.8636,0,0,3.888,0
"52066","52066","Lumberton, NC","NC",69019355,11,11,0,0,0,0,2,0,0,1,0,12616,1216905,76.8394,0,0,2.3257,0
"52201","52201","Lynchburg, VA","VA",229883948,22,16,2,0,0,1,1,0,0,2,0,682252,6948406,170.4071,0,0,8.557,2102026
"52309","52309","Lyons, KS","KS",4506203,4,4,0,0,0,0,2,0,0,1,0,29045,223452,54.4606,0,0,1.5767,0
"52390","52390","McAllen, TX","TX",928053784,35,26,4,0,25,4,2,0,0,6,0,44381,11778858,515.7737,0,0,28.1992,2063579
"52417","52417","Macclenny, FL","FL",24956617,27,22,0,0,0,2,2,0,0,2,0,15040,1135754,113.5371,0,0,1.0913,0
"52795","52795","Macomb, IL","IL",22559784,28,18,2,0,0,2,2,0,0,2,0,406240,2458164,150.8196,0,0,11.4464,0
"52822","52822","Macon, GA","GA",253960984,29,20,2,50,50,1,1,0,0,2,0,445292,6878214,129.4516,0,0,6.4021,0
"52876","52876","Macon, MO","MO",7767168,1,1,0,0,0,0,2,0,0,1,0,5026,58586,55.9561,0,0,2.7335,0
"52984","52984","Madera, CA","CA",58007520,19,13,8,100,100,3,3,0,0,0,4,36569,3448103,646.8032,0,0,8.3501,0
"53200","53200","Madison, WI","WI",391134872,162,139,2,0,50,1,3,0,0,2,1,9111643,51090123,291.3864,0,0,21.2844,19227050
"53524","53524","Malone, NY","NY",14704947,15,7,0,0,0,3,2,0,0,0,3,265557,1330623,290.6648,0,0,18.8675,0
"53740","53740","Manchester, NH","NH",223410431,20,14,1,100,100,1,1,0,0,2,0,226039,6414321,195.4651,0,0,5.288,0
"53848","53848","Manhattan, KS","KS",53449540,20,15,1,0,0,1,1,0,0,2,0,52901,2659980,144.7469,0,0,5.2759,0
"53902","53902","Manistee, MI","MI",19603888,24,24,2,100,100,0,2,0,0,1,0,95682,2598040,75.3252,0,0,2.7202,0
"53956","53956","Manitowoc, WI","WI",64333013,7,6,1,0,0,2,2,0,0,1,1,81995,1876920,121.0347,0,0,9.4639,0
"53983","53983","Mankato, MN","MN",68207960,19,13,1,0,0,1,3,0,0,3,0,0,4617739,293.1146,0,0,11.997,0
"54091","54091","Mansfield, OH","OH",130237966,12,7,2,0,100,1,2,0,0,1,2,142517,1996333,210.7461,0,0,8.7367,0
"54145","54145","Manteca, CA","CA",56381470,6,4,1,0,0,1,1,0,0,0,2,19832,2012391,258.0946,0,0,3.525,0
"54199","54199","Manteo, NC","NC",11754259,4,4,0,0,0,0,2,0,0,1,0,179,413433,61.0864,0,0,0.6627,0
"54477","54477","Maricopa, AZ","AZ",35395494,3,2,0,0,0,2,2,0,0,0,2,3096,354543,184.4105,0,0,4.9503,0
"54486","54486","Marietta, OH--WV","OH",46569082,10,5,0,0,0,2,2,0,0,0,2,5230,690662,115.7198,0,0,2.3032,0
"54496","54496","Marinette--Menominee, WI--MI","MI",24463287,0,0,0,0,0,0,2,0,0,0,0,91409,474223,38.7184,0,0,2.3742,0
"54496","54496","Marinette--Menominee, WI--MI","WI",24463287,4,4,0,0,0,0,2,0,0,0,0,91409,474223,38.7184,0,0,2.3742,0
"54577","54577","Marion, IN","IN",58679641,6,5,2,0,50,2,2,0,0,2,0,0,1201935,168.9802,0,0,11.4697,0
"54631","54631","Marion, NC","NC",40800048,7,7,0,0,0,0,2,0,0,1,0,0,551445,50.3741,0,0,1.9213,0
"54658","54658","Marion, OH","OH",71878075,10,10,1,0,0,0,2,0,0,1,0,62207,904853,53.4941,0,0,4.4027,0
"54793","54793","Marksville, LA","LA",16338498,6,6,0,0,0,0,2,0,0,1,0,21845,268098,47.6958,0,0,0.9082,0
"54847","54847","Marlow, OK","OK",4738884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"54874","54874","Marquette, MI","MI",40576483,29,29,3,0,0,2,2,0,0,2,0,40964,3007593,89.2567,0,0,1.4284,0
"54955","54955","Marshall, MI","MI",11827697,5,5,2,50,50,0,2,0,0,1,0,28743,408447,53.6795,0,0,2.0795,0
"54982","54982","Marshall, MN","MN",17757687,40,28,4,0,0,2,2,0,0,2,0,310648,3491092,119.9066,0,0,5.5785,0
"55090","55090","Marshalltown, IA","IA",29701693,14,14,0,0,0,2,2,0,0,2,0,459279,2063178,148.2858,0,0,7.4778,0
"55144","55144","Marshfield, WI","WI",30855258,11,11,0,0,0,0,2,0,0,0,1,344239,986152,37.3401,0,0,2.9466,0
"55171","55171","Martin, TN","TN",23081247,46,46,1,0,0,0,2,0,0,1,0,87039,6538304,57.8657,0,0,1.3361,0
"55306","55306","Marysville, OH","OH",26800663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"55414","55414","Mason City, IA","IA",41147984,75,75,1,0,0,2,2,0,0,2,0,739195,3591671,92.0363,0,0,7.7539,0
"55684","55684","Mauston, WI","WI",6590076,2,2,0,0,0,0,2,0,0,0,1,49878,237252,26.1781,0,0,2.0973,0
"55738","55738","Mayagüez, PR","PR",139551553,17,9,0,0,0,3,2,0,0,4,1,0,1978430,452.9762,0,0,7.4791,0
"55819","55819","Maysville, KY--OH","KY",19515690,7,7,0,0,0,2,0,0,0,1,0,1426,289129,77.9744,0,0,4.3382,0
"55900","55900","Meadville, PA","PA",46506701,38,27,2,0,0,2,2,0,0,2,0,986007,3760023,156.3153,0,0,9.2999,0
